trip_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,City,passenger_count,pickup_day,pickup_month,pickup_year,pickup_hour,pickup_minute,pickup_second,fare_amount
42388,-74.00215,40.735725,-73.96745,40.758144,New York,1,20,5,2011,21,13,19,10.9
42389,-73.94876,40.78211,-73.986565,40.76692,New York,5,22,10,2014,18,46,0,18.0
42390,-73.97431,40.762577,-73.96248,40.76526,New York,6,3,11,2014,20,21,0,6.0
42391,-73.99409,40.720078,-73.959564,40.716103,New York,1,12,10,2010,22,52,54,8.1
42392,-73.99725,40.72203,-73.989105,40.758045,New York,1,22,5,2014,21,43,0,17.5
42393,-74.00777,40.705524,-73.98722,40.719913,New York,2,25,1,2015,0,33,20,12.0
42394,-73.98295,40.77918,-73.963295,40.768967,New York,1,24,3,2010,12,10,0,8.9
42395,-73.95892,40.76816,-73.974236,40.762817,New York,1,18,12,2010,12,52,0,6.5
42396,-73.96849,40.77036,-73.9841,40.749176,New York,1,22,12,2010,23,9,33,6.1
42397,-73.98987,40.75226,-74.01069,40.717567,New York,1,28,4,2011,22,13,27,9.7
42398,-73.975815,40.75962,-73.986565,40.74558,New York,2,13,5,2012,18,33,0,6.1
42399,-73.97344,40.78953,-73.9579,40.78238,New York,1,2,3,2015,22,6,50,8.5
42400,-74.00257,40.739742,-73.99651,40.74296,New York,1,28,11,2009,3,4,43,4.1
42401,-73.96268,40.811543,-73.946335,40.80676,New York,2,3,2,2011,14,45,0,6.5
42402,-73.97484,40.761906,-73.98168,40.746407,New York,2,12,6,2013,10,31,0,13.0
42403,-73.97006,40.752426,-73.967094,40.761265,New York,1,6,12,2013,10,58,34,11.5
42404,-73.98656,40.771748,-73.98788,40.748165,New York,1,12,2,2015,8,45,31,13.0
42405,-73.99574,40.748966,-74.00789,40.730328,New York,1,14,7,2009,15,2,32,7.3
42406,-73.95836,40.775692,-73.966286,40.7643,New York,1,19,12,2010,13,53,1,5.3
42407,-73.99063,40.75083,-73.982506,40.735367,New York,1,22,6,2014,7,13,32,7.5
42408,-73.982254,40.77587,-73.9815,40.765034,New York,1,17,7,2014,18,17,0,6.5
42409,-73.97841,40.76249,-74.01345,40.71379,New York,1,18,4,2015,12,13,18,22.0
42410,-73.9769,40.75836,-73.98455,40.779324,New York,1,7,2,2009,22,5,0,7.7
42411,-74.0052,40.740547,-74.00447,40.72548,New York,1,24,4,2009,14,23,10,6.5
42412,-73.97975,40.74876,-73.992805,40.74445,New York,2,1,11,2009,1,12,0,5.7
42413,-73.996025,40.72683,-74.0047,40.717438,New York,1,19,11,2009,17,25,0,4.9
42414,-73.981125,40.764393,-73.98734,40.754955,New York,1,26,3,2012,11,45,49,5.7
42415,-73.98653,40.726,-73.99464,40.753754,New York,1,6,2,2012,19,47,54,10.9
42416,-73.98516,40.747234,-74.01235,40.717144,New York,1,11,5,2014,22,6,44,13.0
42417,-73.97442,40.761333,-74.01681,40.7058,New York,1,27,12,2009,15,43,0,22.1
42418,-74.000885,40.742065,-73.97733,40.74696,New York,1,16,9,2014,23,7,4,8.5
42419,-73.98576,40.719357,-73.96301,40.71188,New York,1,30,1,2011,2,48,47,8.1
42420,-74.01013,40.720554,-73.97922,40.78776,New York,1,4,8,2013,16,29,0,19.5
42421,-74.00409,40.74283,-74.00399,40.713593,New York,1,12,1,2010,8,38,0,8.9
42422,-73.97762,40.752964,-73.95835,40.810383,New York,1,17,4,2010,8,43,2,14.5
42423,-74.01603,40.711166,-73.99461,40.75033,New York,1,8,11,2013,7,55,10,14.0
42424,-73.94123,40.78797,-73.93685,40.80419,New York,1,25,1,2014,10,7,3,6.0
42425,0.0,0.0,0.0,0.0,New York,1,22,2,2009,12,10,39,4.1
42426,-73.947105,40.780117,-73.97869,40.785473,New York,2,5,6,2014,11,26,58,13.5
42427,-73.86334,40.77008,-73.99244,40.75651,New York,4,6,6,2015,15,50,14,49.54
42428,-73.961876,40.76289,-73.99189,40.750107,New York,1,11,9,2009,9,1,0,14.1
42429,-73.98753,40.728546,-73.97614,40.784843,New York,1,14,3,2014,23,56,0,19.0
42430,-73.96707,40.76383,-73.9734,40.784492,New York,1,9,9,2010,22,6,0,9.7
42431,-73.99132,40.73007,-74.007805,40.724808,New York,1,20,6,2012,12,11,48,8.5
42432,-73.981064,40.741653,-73.982285,40.7714,New York,3,31,5,2013,18,49,0,13.5
42433,-73.971115,40.78286,-73.96725,40.770866,New York,1,31,1,2010,11,30,0,5.3
42434,-73.99483,40.760334,-73.98263,40.767414,New York,2,11,11,2010,19,28,42,6.1
42435,-74.00844,40.716625,-74.01356,40.715107,New York,5,24,5,2012,20,39,0,5.7
42436,-73.99926,40.74971,-73.986694,40.740604,New York,1,14,2,2013,14,59,40,6.5
42437,-73.96192,40.767757,-73.978,40.789036,New York,1,13,6,2013,9,2,30,12.0
42438,-73.98842,40.756496,-73.983665,40.768097,New York,1,28,1,2009,14,43,52,6.1
42439,-73.995056,40.725124,-74.00225,40.721664,New York,2,17,4,2010,22,53,0,4.5
42440,-73.98063,40.733913,-73.97587,40.75083,New York,1,19,12,2010,8,25,58,6.1
42441,-74.00765,40.70804,-74.00594,40.74518,New York,5,18,4,2012,9,44,0,13.7
42442,-73.991356,40.749794,-73.97971,40.744743,New York,1,29,5,2012,6,44,46,4.5
42443,-74.003006,40.733177,-73.999084,40.71369,New York,1,29,9,2012,11,51,26,8.0
42444,-73.97633,40.74422,-73.97606,40.759563,New York,1,21,8,2009,8,41,45,7.7
42445,-73.9855,40.73181,-74.00339,40.73884,New York,1,13,4,2014,6,46,0,5.5
42446,-73.975204,40.780186,-73.98005,40.781055,New York,1,28,1,2015,12,4,23,4.0
42447,-73.96154,40.768375,-73.98738,40.75528,New York,1,11,11,2009,8,54,34,12.9
42448,-73.97124,40.76226,-73.97226,40.756115,New York,3,21,1,2013,18,52,57,4.0
42449,-73.96438,40.771317,-73.96281,40.778378,New York,1,26,8,2009,9,38,7,4.9
42450,-73.989815,40.735287,-73.97423,40.75489,New York,1,26,11,2010,15,32,0,6.9
42451,-74.01024,40.705322,-74.02837,40.617466,New York,5,19,6,2012,22,13,0,25.7
42452,-73.967575,40.765877,-73.9708,40.75822,New York,1,20,5,2013,7,24,0,7.0
42453,0.0,0.0,0.0,0.0,New York,1,27,7,2014,2,0,0,6.5
42454,-73.9938,40.741447,-73.9685,40.76733,New York,1,13,2,2009,0,28,0,8.1
42455,-73.99442,40.750744,-73.972595,40.760784,New York,1,8,5,2009,12,56,38,11.3
42456,-73.975815,40.76063,-73.97672,40.786346,New York,1,7,7,2010,13,0,0,8.1
42457,-73.95709,40.78192,-73.96147,40.76838,New York,1,18,5,2011,17,52,0,6.5
42458,-73.9823,40.7577,-73.8717,40.7512,New York,0,24,6,2011,4,24,44,18.5
42459,-73.99177,40.726223,-73.99464,40.719624,New York,1,20,4,2015,0,36,56,5.5
42460,-73.969795,40.75639,-73.94851,40.78248,New York,1,22,5,2015,14,29,10,10.0
42461,-73.996445,40.742928,-73.98742,40.720028,New York,1,18,4,2009,1,10,0,12.5
42462,-73.984535,40.736862,-73.98899,40.748978,New York,1,25,7,2012,9,58,29,8.9
42463,-73.97769,40.75225,-73.99635,40.763367,New York,1,26,10,2009,15,15,0,8.1
42464,-73.97754,40.758007,-73.97754,40.758007,New York,1,3,4,2010,5,42,56,2.5
42465,-73.96963,40.757675,-73.97593,40.78808,New York,5,25,8,2010,19,9,0,10.1
42466,-74.0065,40.74478,-73.973305,40.75033,New York,1,7,1,2011,17,59,31,10.9
42467,-73.9807,40.733883,-73.97799,40.751015,New York,1,12,1,2014,12,26,18,7.0
42468,-73.95014,40.7226,-73.95906,40.71466,New York,1,14,2,2015,18,2,41,4.5
42469,-73.97799,40.76311,-73.97394,40.75558,New York,1,3,3,2009,8,50,0,5.7
42470,-73.96799,40.76263,-73.86246,40.76892,New York,1,16,9,2009,15,50,24,21.3
42471,-73.99068,40.734936,-74.008675,40.711166,New York,2,24,4,2011,0,58,0,6.9
42472,-73.78921,40.641773,-73.80784,40.70068,New York,5,18,8,2011,22,49,0,15.7
42473,-74.01553,40.708748,-73.975395,40.751694,New York,2,28,1,2012,11,56,0,16.9
42474,-74.004486,40.707863,-73.96919,40.763763,New York,6,13,12,2013,9,42,0,19.5
42475,-73.99157,40.75008,-73.99587,40.73297,New York,1,21,8,2014,21,59,24,6.0
42476,-73.970795,40.761032,-73.98052,40.74439,New York,2,2,12,2009,2,10,0,4.9
42477,-73.95319,40.771862,-74.007385,40.741074,New York,5,2,4,2010,17,46,0,17.7
42478,-73.951645,40.723915,-73.96024,40.710903,New York,1,23,8,2013,8,21,2,6.5
42479,-73.985664,40.73847,-73.988625,40.731384,New York,1,20,11,2013,21,5,45,5.0
42480,-73.99114,40.734455,-73.98978,40.715633,New York,1,27,3,2014,1,11,13,8.0
42481,-73.98198,40.762753,-73.95842,40.774895,New York,1,16,3,2015,19,33,22,11.0
42482,-73.98526,40.72767,-73.94996,40.77196,New York,1,8,1,2010,14,50,0,11.7
42483,-73.97485,40.751102,-73.956345,40.768864,New York,4,9,3,2010,20,36,0,6.9
42484,-74.000694,40.736,-74.00608,40.74867,New York,1,2,5,2010,1,49,0,6.1
42485,-74.01145,40.71441,-74.007904,40.746895,New York,1,16,8,2011,19,24,58,8.1
42486,-73.9589,40.708847,-73.92963,40.685787,New York,1,30,12,2013,21,12,0,11.5
42487,-73.992836,40.723976,-73.96445,40.686535,New York,1,8,7,2014,20,46,58,14.0
42488,-74.01716,40.70735,-74.007034,40.747246,New York,1,15,11,2014,14,10,41,14.0
42489,-73.9704,40.752487,-73.98778,40.749058,New York,3,4,10,2014,1,44,38,7.5
42490,-73.99489,40.740234,-73.952126,40.77754,New York,1,26,5,2015,16,41,24,17.5
42491,-73.97423,40.791504,-73.97506,40.794365,New York,1,3,6,2009,13,23,38,3.3
42492,-73.97695,40.758472,-74.009766,40.722214,New York,1,19,4,2011,21,6,34,12.9
42493,-73.99836,40.722847,-73.9858,40.752316,New York,1,3,10,2012,10,38,0,15.0
42494,-73.979164,40.736137,-73.977875,40.75331,New York,2,7,10,2012,12,55,14,14.5
42495,-73.98136,40.755787,-73.98854,40.745613,New York,1,30,12,2012,18,53,0,7.5
42496,-73.96519,40.763493,-73.9875,40.735954,New York,2,9,4,2011,17,29,0,14.1
42497,-73.988365,40.723324,-73.98303,40.730656,New York,1,24,5,2014,16,26,32,4.0
42498,-74.00703,40.728714,-73.984245,40.727123,New York,2,5,6,2011,22,33,0,8.1
42499,-73.99084,40.736477,-73.996605,40.734627,New York,1,4,3,2009,0,36,37,4.2
42500,-73.962685,40.772995,-73.9623,40.757984,New York,3,3,12,2013,17,54,31,9.0
42501,-73.97505,40.755096,-73.96809,40.758324,New York,5,9,12,2009,10,38,0,6.1
42502,-73.98814,40.720066,-73.95227,40.707287,New York,3,23,12,2010,5,12,0,6.9
42503,-74.00595,40.735565,-74.00998,40.72117,New York,1,10,9,2014,9,4,10,6.5
42504,-74.01243,40.701424,-73.98341,40.73725,New York,1,3,9,2009,12,59,51,11.7
42505,-73.99149,40.716698,-73.95599,40.78232,New York,2,13,12,2011,21,19,57,14.9
42506,-73.9748,40.75276,-73.948875,40.785786,New York,4,12,12,2013,10,14,0,15.5
42507,-73.989746,40.739613,-73.989655,40.74005,New York,1,12,12,2013,10,14,0,20.5
42508,-73.96784,40.755592,-73.9775,40.74243,New York,5,6,5,2010,13,18,0,4.9
42509,-73.96188,40.805683,-74.00783,40.725883,New York,5,21,9,2010,16,1,0,20.5
42510,-73.7882,40.64148,-74.000595,40.742393,New York,1,12,3,2012,6,39,44,49.8
42511,-73.98752,40.764545,-73.98155,40.744427,New York,3,3,3,2013,3,41,3,11.0
42512,-73.98894,40.74393,-73.99492,40.730457,New York,1,19,4,2014,23,42,40,6.0
42513,-73.97038,40.761627,-73.984116,40.769547,New York,1,9,7,2009,17,8,0,6.1
42514,-73.98291,40.75046,-74.01408,40.70819,New York,1,11,9,2014,13,36,0,23.5
42515,-73.95818,40.800823,-73.98187,40.773308,New York,1,26,8,2010,19,16,19,8.5
42516,-73.98798,40.719955,-73.987015,40.67231,New York,1,9,5,2011,22,7,38,13.3
42517,-73.9673,40.798355,-73.95354,40.817284,New York,2,5,4,2013,23,35,47,6.5
42518,-73.99499,40.7604,-73.97548,40.786865,New York,1,10,6,2014,12,6,0,9.5
42519,-73.80161,40.666378,-73.990456,40.75115,New York,1,28,9,2009,12,16,0,50.5
42520,-73.990265,40.737835,-73.98526,40.745045,New York,1,29,12,2009,13,18,0,6.5
42521,-73.958176,40.784767,-73.98335,40.77756,New York,2,23,3,2013,18,26,49,10.0
42522,-73.98604,40.743008,-73.97424,40.757195,New York,1,6,3,2009,9,5,25,6.5
42523,-74.00011,40.758476,-73.98802,40.71713,New York,2,16,6,2013,1,17,0,23.0
42524,-73.97242,40.7624,-73.99046,40.75074,New York,1,7,10,2014,20,0,0,10.5
42525,-73.97182,40.763004,-73.99108,40.76592,New York,2,3,1,2010,2,31,16,6.5
42526,-74.0072,40.74166,-73.99009,40.734474,New York,1,4,3,2012,2,40,2,6.1
42527,-73.98761,40.738525,-73.97881,40.750492,New York,1,25,10,2013,17,26,0,7.5
42528,-73.99807,40.72275,-73.98803,40.73204,New York,1,8,8,2010,15,25,0,4.5
42529,-73.95466,40.773823,-73.97445,40.753365,New York,1,1,6,2011,18,49,20,9.3
42530,-73.99192,40.747196,-73.946625,40.806065,New York,1,14,9,2012,23,4,19,19.0
42531,-74.00076,40.73152,-73.97608,40.64554,New York,5,8,5,2009,2,3,0,18.9
42532,-73.98701,40.733448,-73.98887,40.740005,New York,1,29,1,2014,13,23,1,6.5
42533,-73.99259,40.748383,-73.9658,40.771107,New York,1,10,9,2014,10,12,0,15.0
42534,0.0,0.0,0.0,0.0,New York,1,28,9,2011,0,39,37,4.1
42535,-74.01373,40.71538,-73.99824,40.735237,New York,1,15,6,2010,19,17,51,8.1
42536,-73.97951,40.784782,-73.97546,40.765305,New York,1,27,2,2009,11,31,0,7.7
42537,-73.789955,40.646862,-73.96909,40.75472,New York,1,24,12,2011,16,13,0,49.8
42538,-73.99125,40.734203,-74.00913,40.73076,New York,1,10,4,2012,13,45,34,7.7
42539,-73.991844,40.76464,-73.98092,40.76579,New York,1,10,6,2010,1,18,0,4.1
42540,-73.96056,40.775322,-73.97254,40.758934,New York,2,22,6,2010,9,18,0,9.3
42541,-73.97823,40.74124,-73.977104,40.733826,New York,1,15,7,2013,22,1,0,4.5
42542,-73.980286,40.734432,-73.97187,40.754,New York,1,13,1,2009,16,22,45,15.7
42543,-73.97495,40.76528,-73.96127,40.777416,New York,1,17,1,2013,18,5,14,7.0
42544,-73.87242,40.77402,-73.98542,40.780254,New York,1,17,5,2013,12,10,8,37.83
42545,-74.0087,40.719303,-74.00357,40.72229,New York,1,1,1,2009,23,4,0,7.3
42546,-73.979416,40.78684,-73.99025,40.740677,New York,1,9,5,2009,22,48,35,12.5
42547,-73.95957,40.774128,-73.98223,40.774498,New York,2,13,4,2011,15,29,0,8.5
42548,-74.00725,40.748653,-74.00951,40.71045,New York,1,21,9,2009,16,37,0,12.1
42549,-73.98453,40.76245,-73.996185,40.764065,New York,1,26,3,2014,18,10,39,9.5
42550,-73.97705,40.75011,-73.99543,40.72827,New York,1,15,6,2015,23,33,24,8.0
42551,-73.955635,40.787865,-73.9826,40.75132,New York,1,22,2,2009,15,22,17,9.7
42552,-74.00102,40.747044,-74.000786,40.73713,New York,1,14,4,2009,4,40,0,4.5
42553,-73.98489,40.759125,-73.98548,40.718273,New York,1,1,10,2009,2,21,33,12.5
42554,-73.95462,40.77781,-73.988205,40.72311,New York,5,27,5,2010,19,29,0,15.3
42555,-73.99268,40.74274,-73.99726,40.736378,New York,1,16,12,2012,15,35,32,6.0
42556,-73.97595,40.759586,-73.99449,40.731976,New York,2,8,2,2011,14,45,3,9.7
42557,-73.99129,40.74423,-73.77623,40.64575,New York,1,10,2,2011,9,58,44,49.8
42558,-73.873,40.774155,-73.96011,40.762093,New York,1,5,9,2011,22,4,0,8.9
42559,-73.96799,40.762543,-73.984474,40.7624,New York,1,17,7,2014,19,38,0,10.0
42560,-73.98279,40.73118,-73.99178,40.72699,New York,1,2,5,2015,11,37,54,5.0
42561,-73.95145,40.793797,-73.93917,40.80508,New York,1,6,5,2009,12,45,8,5.3
42562,0.0,0.0,0.0,0.0,New York,5,23,1,2011,17,19,0,8.1
42563,-73.97739,40.752186,-74.003784,40.706,New York,1,21,6,2013,21,16,0,20.0
42564,-73.964905,40.80685,-73.97657,40.788292,New York,3,12,8,2013,9,57,0,7.5
42565,-73.97531,40.76335,-73.95454,40.80559,New York,1,24,2,2009,16,24,0,13.3
42566,-73.989426,40.757133,-73.946304,40.780502,New York,2,16,1,2010,21,41,39,11.7
42567,-73.982254,40.771156,-73.984566,40.761642,New York,1,30,6,2011,22,42,49,5.3
42568,-73.98005,40.770798,-73.97618,40.759315,New York,1,8,3,2013,9,13,0,12.0
42569,-73.99364,40.734146,-73.99364,40.734146,New York,3,6,8,2013,8,47,0,5.5
42570,-73.96478,40.76164,-73.95698,40.7718,New York,1,2,9,2014,19,2,0,5.5
42571,-73.98593,40.726765,-73.95463,40.769848,New York,1,11,7,2010,14,0,0,10.5
42572,-73.99204,40.72553,-74.008446,40.71365,New York,2,5,3,2011,1,59,0,6.1
42573,-73.969826,40.761326,-73.9459,40.775517,New York,2,5,5,2009,16,33,55,9.3
42574,-73.98549,40.758045,-73.97782,40.734123,New York,1,21,12,2009,21,37,0,9.7
42575,-73.99072,40.75577,-73.961975,40.779472,New York,2,26,6,2013,9,51,43,13.5
42576,-73.93985,40.70816,-73.993904,40.72661,New York,5,10,11,2013,9,54,0,13.5
42577,-73.96142,40.75621,-73.98106,40.759678,New York,1,8,6,2009,7,18,0,7.3
42578,-73.98521,40.732025,-73.99319,40.727814,New York,2,9,1,2012,12,21,7,4.5
42579,-73.97388,40.763268,-74.0138,40.709255,New York,1,19,2,2013,5,48,5,20.0
42580,-73.99799,40.741028,-73.99529,40.717663,New York,1,15,12,2009,23,33,4,8.9
42581,-73.982376,40.76225,-73.962166,40.76376,New York,2,5,11,2009,22,47,3,8.1
42582,-73.98225,40.776917,-73.98209,40.76538,New York,1,21,12,2010,22,54,52,4.5
42583,-73.952515,40.778244,-73.98151,40.773636,New York,2,3,6,2011,20,10,0,8.5
42584,-73.98806,40.74364,-73.99618,40.73099,New York,1,22,10,2014,13,47,0,5.5
42585,-73.97135,40.797546,-73.99323,40.76972,New York,3,16,11,2009,10,3,0,8.5
42586,-73.98783,40.743984,-74.00408,40.72777,New York,1,13,9,2010,18,17,0,8.1
42587,-73.98899,40.737286,-73.98899,40.737286,New York,1,30,6,2012,15,21,0,3.7
42588,-73.97933,40.78996,-73.96572,40.793083,New York,1,21,11,2009,14,14,0,6.1
42589,-73.98359,40.74993,-73.98446,40.758522,New York,1,8,7,2011,12,7,2,7.3
42590,-73.98023,40.78101,-73.954025,40.778606,New York,2,14,9,2012,21,33,7,9.0
42591,-74.006546,40.73252,-73.95223,40.772682,New York,2,7,4,2014,16,34,0,4.0
42592,-73.95823,40.78164,-73.95696,40.777607,New York,3,18,5,2014,8,30,27,3.5
42593,-73.96271,40.776543,-73.98047,40.741116,New York,5,4,6,2014,21,33,0,15.0
42594,-73.97701,40.77938,-73.97424,40.788864,New York,1,14,11,2014,16,4,17,4.5
42595,-74.00075,40.728985,-74.00006,40.728676,New York,1,15,6,2012,21,18,29,3.3
42596,-74.00776,40.742092,-73.97772,40.751064,New York,2,30,6,2011,21,40,47,10.1
42597,-74.00536,40.728504,-73.993935,40.688667,New York,1,20,2,2014,20,56,54,15.5
42598,-73.98057,40.73857,-73.980736,40.75127,New York,1,8,4,2014,8,57,0,37.33
42599,-73.99063,40.76133,-73.99929,40.74927,New York,3,10,9,2014,18,51,0,8.5
42600,-74.006516,40.739746,-73.959816,40.728634,New York,2,8,11,2009,20,51,0,9.3
42601,-74.01487,40.70947,-73.986084,40.75285,New York,1,19,11,2011,13,2,0,14.5
42602,-73.989395,40.74065,-73.95898,40.763844,New York,1,6,5,2013,7,43,8,10.5
42603,-73.980965,40.740578,-73.97417,40.756702,New York,2,18,12,2013,8,2,0,8.0
42604,-73.98458,40.754005,-73.91088,40.74714,New York,1,26,5,2009,20,15,0,16.5
42605,-73.95795,40.770206,-73.94997,40.776,New York,1,18,1,2011,10,13,36,4.1
42606,-74.010544,40.71135,-73.990395,40.77,New York,1,11,8,2011,15,17,51,14.1
42607,-73.998764,40.74477,0.0,0.0,New York,0,18,1,2012,22,37,47,3.7
42608,-73.99124,40.74823,-74.00382,40.72243,New York,1,21,3,2015,9,48,33,12.0
42609,-73.98816,40.73761,-74.015175,40.711437,New York,1,30,3,2009,13,36,0,16.5
42610,-74.00112,40.746326,-73.98772,40.741455,New York,1,5,8,2009,6,48,11,4.5
42611,-73.976746,40.75833,-73.99785,40.71954,New York,1,3,12,2009,18,51,0,12.5
42612,-73.783905,40.648506,-73.964195,40.773037,New York,1,12,2,2012,16,22,0,49.8
42613,-74.007744,40.74091,-73.97585,40.728508,New York,1,25,8,2014,23,15,46,11.0
42614,-73.985146,40.732464,-73.99628,40.737137,New York,1,4,12,2013,20,23,55,5.0
42615,-73.9765,40.748158,-73.986565,40.73634,New York,1,15,3,2009,12,8,33,5.7
42616,-73.93512,40.76006,-73.93456,40.757664,New York,1,7,12,2009,10,1,0,5.3
42617,-73.97205,40.762844,-73.99058,40.75676,New York,1,29,8,2009,15,20,55,7.7
42618,-73.99006,40.758194,-73.97674,40.739113,New York,1,10,11,2010,12,58,22,12.1
42619,-74.01329,40.71744,-73.96768,40.767727,New York,4,7,9,2012,20,36,0,25.5
42620,-73.95743,40.766144,-73.94821,40.789795,New York,1,5,4,2013,17,3,25,9.0
42621,-73.98507,40.73245,-74.00322,40.738934,New York,1,26,2,2011,2,13,17,6.1
42622,-73.98638,40.66926,-73.953094,40.64675,New York,5,27,2,2010,5,45,0,14.9
42623,-73.95668,40.77087,-73.98643,40.719574,New York,1,11,7,2010,19,30,59,13.7
42624,-73.99395,40.75112,-73.939865,40.852234,New York,1,8,10,2014,19,40,55,27.0
42625,-73.96019,40.781517,-73.97977,40.776108,New York,1,7,6,2013,18,8,0,7.5
42626,-73.98143,40.76825,-73.97184,40.75894,New York,1,18,9,2013,2,27,29,6.0
42627,-73.96728,40.755943,-73.961815,40.763912,New York,2,20,8,2010,1,30,52,6.1
42628,-74.001205,40.73139,-73.98494,40.77922,New York,1,28,10,2012,15,37,0,14.5
42629,-73.97644,40.76496,-73.975006,40.760437,New York,1,21,4,2015,14,49,36,8.5
42630,-74.00099,40.731506,-73.97693,40.79,New York,2,12,7,2009,21,50,0,12.9
42631,-73.782196,40.644615,-73.91505,40.81921,New York,1,24,9,2012,19,46,0,55.8
42632,-73.948494,40.7447,-73.94861,40.74485,New York,1,21,7,2014,12,19,26,4.0
42633,-73.84895,40.724033,-73.885376,40.75008,New York,1,16,8,2014,8,57,22,14.0
42634,-74.002594,40.733913,-74.00584,40.71475,New York,2,4,12,2014,20,27,0,15.5
42635,-74.002266,40.72949,-74.00678,40.74417,New York,2,7,4,2010,23,35,0,5.7
42636,-74.001465,40.73201,-74.00539,40.72795,New York,2,15,6,2011,0,12,0,4.9
42637,-73.78968,40.64694,-73.95887,40.6683,New York,2,13,7,2014,9,58,0,35.0
42638,-73.97548,40.782124,-73.98162,40.763283,New York,1,4,3,2011,14,49,0,6.9
42639,-73.95325,40.78541,-73.97081,40.761497,New York,1,12,6,2012,12,57,22,10.9
42640,-73.98573,40.75714,-73.9723,40.79305,New York,2,19,5,2013,4,11,39,11.0
42641,-73.98713,40.750675,-73.93446,40.753136,New York,6,14,8,2014,12,33,0,22.0
42642,-74.00765,40.742805,-73.99842,40.724846,New York,1,20,11,2014,13,31,3,11.5
42643,-73.97409,40.679478,-73.87122,40.774048,New York,1,27,6,2009,7,15,0,25.3
42644,-73.785995,40.641914,-74.003944,40.717693,New York,5,1,8,2010,14,7,0,45.0
42645,-73.97706,40.77671,-73.98746,40.748905,New York,1,28,8,2010,12,37,1,9.3
42646,-73.98737,40.74788,-73.91922,40.765858,New York,1,3,4,2011,5,25,42,15.3
42647,-73.986465,40.759388,-73.97417,40.75707,New York,1,10,8,2012,23,10,0,6.1
42648,-73.96685,40.794273,-73.96952,40.800137,New York,1,16,1,2013,10,6,14,4.5
42649,-73.96685,40.753487,-73.96092,40.765,New York,1,15,4,2013,5,53,8,5.0
42650,-73.99134,40.73437,-73.9783,40.748158,New York,1,30,6,2013,15,0,1,9.0
42651,-73.92891,40.809944,-73.900154,40.85676,New York,4,20,6,2015,6,46,53,13.5
42652,-73.93959,40.669346,-73.97278,40.76437,New York,1,14,10,2014,3,11,41,31.0
42653,-74.00557,40.74061,-73.98988,40.747272,New York,1,20,3,2015,15,1,55,9.5
42654,-73.98322,40.730415,-74.00132,40.734486,New York,1,14,2,2009,0,59,17,6.1
42655,-73.99744,40.72583,-73.98725,40.733173,New York,1,12,2,2011,3,29,7,6.9
42656,-73.97552,40.761044,-73.985504,40.747265,New York,1,27,7,2011,9,20,35,6.1
42657,-73.98473,40.72446,-73.96206,40.715496,New York,1,6,7,2014,17,49,48,11.0
42658,-73.9718,40.75085,-73.98498,40.756676,New York,1,4,1,2015,5,25,4,6.0
42659,-73.98831,40.749996,-73.98285,40.774174,New York,1,14,6,2009,16,12,0,8.5
42660,-73.87666,40.7716,-73.97805,40.77199,New York,1,21,1,2011,22,51,0,29.7
42661,-73.97578,40.75995,-73.99512,40.74282,New York,4,21,3,2014,0,17,0,9.0
42662,-74.00034,40.733986,-74.01646,40.7167,New York,3,20,1,2015,12,25,11,9.0
42663,-73.97662,40.748104,-74.007835,40.703335,New York,1,9,1,2009,8,59,0,14.1
42664,-73.96412,40.761337,-73.985664,40.726654,New York,1,26,3,2011,18,51,24,12.9
42665,-73.953384,40.77962,-73.971214,40.758972,New York,1,12,2,2010,11,11,24,9.7
42666,0.0,0.0,0.0,0.0,New York,5,27,4,2012,20,6,0,6.5
42667,-73.992226,40.75386,-73.99587,40.74364,New York,3,21,12,2012,21,31,0,8.0
